domain	absolute_number	freq	Pfam_id	Pfam_description
SUI1	2	6.59652363204591e-05	PF01253	TranslationinitiationfactorSUI1
SUIM_assoc	2	6.59652363204591e-05	PF16619	UnstructuredregionC-termtoUIMinAtaxin3
SURF2	1	3.29826181602296e-05	PF05477	Surfeitlocusprotein2(SURF2)
SURF6	1	3.29826181602296e-05	PF04935	Surfeitlocusprotein6
SUV3_C	1	3.29826181602296e-05	PF12513	MitochondrialdegradasomeRNAhelicasesubunitCterminal
SUZ	1	3.29826181602296e-05	PF12752	SUZdomain
SUZ-C	4	0.000131930472640918	PF12901	SUZ-Cmotif
SVA	1	3.29826181602296e-05	PF05326	Seminalvesicleautoantigen(SVA)
SWIB	35	0.00115439163560803	PF02201	SWIB/MDM2domain
SWIM	2	6.59652363204591e-05	PF04434	SWIMzincfinger
SWIRM	24	0.000791582835845509	PF04433	SWIRMdomain
SWIRM-assoc_1	10	0.000329826181602296	PF16495	SWIRM-associatedregion1
SWIRM-assoc_2	32	0.00105544378112735	PF16496	SWIRM-associateddomainattheN-terminal
SWIRM-assoc_3	22	0.00072561759952505	PF16498	SWIRM-associateddomainattheC-terminal
SYF2	2	6.59652363204591e-05	PF08231	SYF2splicingfactor
SYS1	3	9.89478544806887e-05	PF09801	IntegralmembraneproteinSlinkingtothetransGolginetwork
S_100	8	0.000263860945281836	PF01023	S-100/ICaBPtypecalciumbindingdomain
Sacchrp_dh_C	1	3.29826181602296e-05	PF16653	SaccharopinedehydrogenaseC-terminaldomain
Sacchrp_dh_NADP	6	0.000197895708961377	PF03435	SaccharopinedehydrogenaseNADPbindingdomain
Sad1_UNC	8	0.000263860945281836	PF07738	Sad1/UNC-likeC-terminal
Sam68-YY	10	0.000329826181602296	PF16568	Tyrosine-richdomainofSam68
SapA	15	0.000494739272403443	PF02199	SaposinA-typedomain
SapB_1	14	0.000461756654243214	PF05184	Saposin-liketypeB,region1
SapB_2	16	0.000527721890563673	PF03489	Saposin-liketypeB,region2
Sarcoglycan_1	6	0.000197895708961377	PF04790	Sarcoglycancomplexsubunitprotein
Scramblase	2	6.59652363204591e-05	PF03803	Scramblase
Scs3p	1	3.29826181602296e-05	PF10261	Inositolphospholipidsynthesisandfat-storage-inducingTM
Sdh_cyt	4	0.000131930472640918	PF01127	Succinatedehydrogenase/Fumaratereductasetransmembranesubunit
Sds3	5	0.000164913090801148	PF08598	Sds3-like
Sec1	15	0.000494739272403443	PF00995	Sec1family
Sec15	2	6.59652363204591e-05	PF04091	ExocystcomplexsubunitSec15-like
Sec16	2	6.59652363204591e-05	PF12932	VesiclecoattraffickingproteinSec16mid-region
Sec16_C	4	0.000131930472640918	PF12931	Sec23-bindingdomainofSec16
Sec23_BS	8	0.000263860945281836	PF08033	Sec23/Sec24beta-sandwichdomain
Sec23_helical	8	0.000263860945281836	PF04815	Sec23/Sec24helicaldomain
Sec23_trunk	9	0.000296843563442066	PF04811	Sec23/Sec24trunkdomain
Sec2p	8	0.000263860945281836	PF06428	GDP/GTPexchangefactorSec2p
Sec3-PIP2_bind	7	0.000230878327121607	PF15277	ExocystcomplexcomponentSEC3N-terminalPIP2bindingPH
Sec34	2	6.59652363204591e-05	PF04136	Sec34-likefamily
Sec39	5	0.000164913090801148	PF08314	SecretorypathwayproteinSec39
Sec3_C	2	6.59652363204591e-05	PF09763	ExocystcomplexcomponentSec3
Sec5	2	6.59652363204591e-05	PF15469	ExocystcomplexcomponentSec5
Sec6	2	6.59652363204591e-05	PF06046	ExocystcomplexcomponentSec6
Sec62	4	0.000131930472640918	PF03839	TranslocationproteinSec62
Sec63	9	0.000296843563442066	PF02889	Sec63Brldomain
Sec7	21	0.000692634981364821	PF01369	Sec7domain
Sec7_N	13	0.000428774036082984	PF12783	GuaninenucleotideexchangefactorinGolgitransportN-terminal
Sec8_exocyst	8	0.000263860945281836	PF04048	Sec8exocystcomplexcomponentspecificdomain
SecE	8	0.000263860945281836	PF00584	SecE/Sec61-gammasubunitsofproteintranslocationcomplex
SecY	3	9.89478544806887e-05	PF00344	SecYtranslocase
Secretogranin_V	1	3.29826181602296e-05	PF05281	Neuroendocrineprotein7B2precursor(SecretograninV)
Securin	1	3.29826181602296e-05	PF04856	Securinsister-chromatidseparationinhibitor
Sedlin_N	3	9.89478544806887e-05	PF04628	Sedlin,N-terminalconservedregion
Sel1	6	0.000197895708961377	PF08238	Sel1repeat
SelP_C	1	3.29826181602296e-05	PF04593	SelenoproteinP,Cterminalregion
SelP_N	1	3.29826181602296e-05	PF04592	SelenoproteinP,Nterminalregion
SelR	6	0.000197895708961377	PF01641	SelRdomain
Selenoprotein_S	1	3.29826181602296e-05	PF06936	SelenoproteinS(SelS)
Sema	56	0.00184702661697286	PF01403	Semadomain
Sep15_SelM	2	6.59652363204591e-05	PF08806	Sep15/SelMredoxdomain
SepSecS	1	3.29826181602296e-05	PF05889	O-phosphoseryl-tRNA(Sec)seleniumtransferase,SepSecS
Septin	20	0.000659652363204591	PF00735	Septin
Serinc	15	0.000494739272403443	PF03348	Serineincorporator(Serinc)
Serine_rich	2	6.59652363204591e-05	PF08824	Serinerichproteininteractiondomain
Serpin	14	0.000461756654243214	PF00079	Serpin(serineproteaseinhibitor)
Serum_albumin	7	0.000230878327121607	PF00273	Serumalbuminfamily
Seryl_tRNA_N	7	0.000230878327121607	PF02403	Seryl-tRNAsynthetaseN-terminaldomain
Sgf11	1	3.29826181602296e-05	PF08209	Sgf11(transcriptionalregulationprotein)
Shal-type	3	9.89478544806887e-05	PF11601	Shal-typevoltage-gatedpotassiumchannels,N-terminal
Sharpin_PH	1	3.29826181602296e-05	PF16764	SharpinPHdomain
Shisa	7	0.000230878327121607	PF13908	WntandFGFinhibitoryregulator
Sin3_corepress	2	6.59652363204591e-05	PF08295	Sin3familyco-repressor
Sin3a_C	2	6.59652363204591e-05	PF16879	C-terminaldomainofSin3aprotein
Sin_N	2	6.59652363204591e-05	PF04801	Sin-likeproteinconservedregion
Sina	3	9.89478544806887e-05	PF03145	Seveninabsentiaproteinfamily
Ski_Sno	15	0.000494739272403443	PF02437	SKI/SNO/DACfamily
Skp1_POZ	2	6.59652363204591e-05	PF03931	Skp1family,tetramerisationdomain
SmAKAP	1	3.29826181602296e-05	PF15127	SmallmembraneA-kinaseanchorprotein
Smg4_UPF3	5	0.000164913090801148	PF03467	Smg-4/UPF3family
Smg8_Smg9	2	6.59652363204591e-05	PF10220	Smg8_Smg9
Smr	1	3.29826181602296e-05	PF01713	Smrdomain
SnAC	3	9.89478544806887e-05	PF14619	Snf2-ATPcoupling,chromatinremodellingcomplex
Snapin_Pallidin	4	0.000131930472640918	PF14712	Snapin/Pallidin
Snf7	21	0.000692634981364821	PF03357	Snf7
Snurportin1	2	6.59652363204591e-05	PF11538	Snurportin1
Sod_Cu	3	9.89478544806887e-05	PF00080	Copper/zincsuperoxidedismutase(SODC)
Sod_Fe_C	1	3.29826181602296e-05	PF02777	Iron/manganesesuperoxidedismutases,C-terminaldomain
Sod_Fe_N	3	9.89478544806887e-05	PF00081	Iron/manganesesuperoxidedismutases,alpha-hairpindomain
Solute_trans_a	2	6.59652363204591e-05	PF03619	OrganicsolutetransporterOstalpha
Somatomedin_B	7	0.000230878327121607	PF01033	SomatomedinBdomain
Somatostatin	2	6.59652363204591e-05	PF03002	Somatostatin/Cortistatinfamily
Sorb	5	0.000164913090801148	PF02208	Sorbinhomologousdomain
Sortilin-Vps10	16	0.000527721890563673	PF15902	Sortilin,neurotensinreceptor3,
Sortilin_C	6	0.000197895708961377	PF15901	Sortilin,neurotensinreceptor3,C-terminal
Sorting_nexin	2	6.59652363204591e-05	PF03700	Sortingnexin,N-terminaldomain
Sox17_18_mid	2	6.59652363204591e-05	PF12067	Sox17/18centraldomain
Sox_N	1	3.29826181602296e-05	PF12444	SoxdevelopmentalproteinNterminal
Sp38	1	3.29826181602296e-05	PF07354	Zona-pellucida-bindingprotein(Sp38)
Spc24	1	3.29826181602296e-05	PF08286	Spc24subunitofNdc80
Spc97_Spc98	12	0.000395791417922755	PF12926	Mitotic-spindleorganizinggamma-tubulinringassociated
Spec3	1	3.29826181602296e-05	PF15795	Ectodermalciliogenesisprotein
Spectrin	118	0.00389194894290709	PF00435	Spectrinrepeat
Spem1	1	3.29826181602296e-05	PF15670	Spermatidmaturationprotein1
Speriolin_C	3	9.89478544806887e-05	PF15059	SperiolinC-terminus
Speriolin_N	2	6.59652363204591e-05	PF15058	SperiolinNterminus
Spermine_synth	4	0.000131930472640918	PF01564	Spermine/spermidinesynthasedomain
Spin-Ssty	1	3.29826181602296e-05	PF02513	Spin/SstyFamily
SpoIIE	1	3.29826181602296e-05	PF07228	StageIIsporulationproteinE(SpoIIE)
SpoU_methylase	2	6.59652363204591e-05	PF00588	SpoUrRNAMethylasefamily
Spond_N	6	0.000197895708961377	PF06468	Spondin_N
Spot_14	1	3.29826181602296e-05	PF07084	Thyroidhormone-induciblehepaticproteinSpot14
Sprouty	3	9.89478544806887e-05	PF05210	Sproutyprotein(Spry)
Spt20	2	6.59652363204591e-05	PF12090	Spt20family
Spt4	4	0.000131930472640918	PF06093	Spt4/RpoE2zincfinger
Spt5-NGN	3	9.89478544806887e-05	PF03439	EarlytranscriptionelongationfactorofRNApolII,NGNsection
Spt5_N	4	0.000131930472640918	PF11942	Spt5transcriptionelongationfactor,acidicN-terminal
Spy1	1	3.29826181602296e-05	PF11357	Cellcycleregulatoryprotein
Ssu72	4	0.000131930472640918	PF04722	Ssu72-likeprotein
Stanniocalcin	2	6.59652363204591e-05	PF03298	Stanniocalcinfamily
Stathmin	1	3.29826181602296e-05	PF00836	Stathminfamily
Staufen_C	7	0.000230878327121607	PF16482	StaufenC-terminaldomain
Stealth_CR1	5	0.000164913090801148	PF17101	StealthproteinCR1,conservedregion1
Stealth_CR2	2	6.59652363204591e-05	PF11380	StealthproteinCR2,conservedregion2
Stealth_CR3	2	6.59652363204591e-05	PF17102	StealthproteinCR3,conservedregion3
Stealth_CR4	2	6.59652363204591e-05	PF17103	StealthproteinCR4,conservedregion4
Sterile	5	0.000164913090801148	PF03015	Malesterilityprotein
Steroid_dh	6	0.000197895708961377	PF02544	3-oxo-5-alpha-steroid4-dehydrogenase
Sterol-sensing	3	9.89478544806887e-05	PF12349	Sterol-sensingdomainofSREBPcleavage-activation
Stonin2_N	4	0.000131930472640918	PF12016	Stonin2
Strabismus	2	6.59652363204591e-05	PF06638	Strabismusprotein
Striatin	20	0.000659652363204591	PF08232	Striatinfamily
Strumpellin	1	3.29826181602296e-05	PF10266	Hereditaryspasticparaplegiaproteinstrumpellin
Succ_DH_flav_C	3	9.89478544806887e-05	PF02910	FumaratereductaseflavoproteinC-term
Sugar_tr	36	0.00118737425376826	PF00083	Sugar(andother)transporter
Sulfatase	33	0.00108842639928758	PF00884	Sulfatase
Sulfatase_C	1	3.29826181602296e-05	PF14707	C-terminalregionofaryl-sulfatase
Sulfate_transp	6	0.000197895708961377	PF00916	Sulfatepermeasefamily
Sulfotransfer_1	15	0.000494739272403443	PF00685	Sulfotransferasedomain
Sulfotransfer_2	9	0.000296843563442066	PF03567	Sulfotransferasefamily
Sulfotransfer_3	5	0.000164913090801148	PF13469	Sulfotransferasefamily
Suppressor_APC	2	6.59652363204591e-05	PF11414	Adenomatouspolyposiscolitumoursuppressorprotein
Surfac_D-trimer	1	3.29826181602296e-05	PF09006	LungsurfactantproteinDcoiled-coiltrimerisation
Surp	12	0.000395791417922755	PF01805	Surpmodule
Sushi	56	0.00184702661697286	PF00084	Sushirepeat(SCRrepeat)
Swi5	1	3.29826181602296e-05	PF07061	Swi5
Sybindin	1	3.29826181602296e-05	PF04099	Sybindin-likefamily
Syja_N	8	0.000263860945281836	PF02383	SacIhomologydomain
Symplekin_C	3	9.89478544806887e-05	PF12295	SymplekintightjunctionproteinCterminal
Synaphin	2	6.59652363204591e-05	PF05835	Synaphinprotein
Synapsin	2	6.59652363204591e-05	PF02078	Synapsin,N-terminaldomain
Synapsin_C	2	6.59652363204591e-05	PF02750	Synapsin,ATPbindingdomain
Synapsin_N	2	6.59652363204591e-05	PF10581	SynapsinN-terminal
Synaptobrevin	10	0.000329826181602296	PF00957	Synaptobrevin
Synaptonemal_3	1	3.29826181602296e-05	PF15191	Synaptonemalcomplexcentralelementprotein3
Syndecan	12	0.000395791417922755	PF01034	Syndecandomain
Syntaphilin	3	9.89478544806887e-05	PF15290	Golgi-localisedsyntaxin-1-bindingclamp
Syntaxin	10	0.000329826181602296	PF00804	Syntaxin
Syntaxin-18_N	3	9.89478544806887e-05	PF10496	SNARE-complexproteinSyntaxin-18N-terminus
Syntaxin-5_N	7	0.000230878327121607	PF11416	Syntaxin-5N-terminal,Sly1p-bindingdomain
Syntaxin-6_N	4	0.000131930472640918	PF09177	Syntaxin6,N-terminal
Syntaxin_2	5	0.000164913090801148	PF14523	Syntaxin-likeprotein
Synuclein	1	3.29826181602296e-05	PF01387	Synuclein
T-box	15	0.000494739272403443	PF00907	T-box
TACC	44	0.0014512351990501	PF12709	FungalTransformingacidiccoiled-coil(TACC)proteins
TACC	44	0.0014512351990501	PF05010	Transformingacidiccoiled-coil-containingprotein(TACC),C-terminal
TACI-CRD2	2	6.59652363204591e-05	PF09305	TACI,cysteine-richdomain
TAF	4	0.000131930472640918	PF02969	TATAboxbindingproteinassociatedfactor(TAF)
TAF4	8	0.000263860945281836	PF05236	TranscriptioninitiationfactorTFIIDcomponentTAF4family
TAF6_C	2	6.59652363204591e-05	PF07571	TAF6C-terminalHEATrepeatdomain
TAF8_C	4	0.000131930472640918	PF10406	TranscriptionfactorTFIIDcomplexsubunit8C-term
TAFA	7	0.000230878327121607	PF12020	TAFAfamily
TAFH	38	0.00125333949008872	PF07531	NHR1homologytoTAF
TAFII28	1	3.29826181602296e-05	PF04719	hTAFII28-likeproteinconservedregion
TAL_FSA	4	0.000131930472640918	PF00923	Transaldolase/Fructose-6-phosphatealdolase
TAN	1	3.29826181602296e-05	PF11640	Telomere-lengthmaintenanceandDNAdamagerepair
TANGO2	2	6.59652363204591e-05	PF05742	TransportandGolgiorganisation2
TAP_C	2	6.59652363204591e-05	PF03943	TAPC-terminaldomain
TAS2R	1	3.29826181602296e-05	PF05296	Tastereceptorprotein(TAS2R)
TB	16	0.000527721890563673	PF00683	TBdomain
TB2_DP1_HVA22	5	0.000164913090801148	PF03134	TB2/DP1,HVA22family
TBCA	6	0.000197895708961377	PF02970	TubulinbindingcofactorA
TBCC	4	0.000131930472640918	PF07986	TubulinbindingcofactorC
TBD	1	3.29826181602296e-05	PF12845	TBDdomain
TBP	2	6.59652363204591e-05	PF00352	TranscriptionfactorTFIID(orTATA-bindingprotein,TBP)
TBX	1	3.29826181602296e-05	PF12598	T-boxtranscriptionfactor
TCR	2	6.59652363204591e-05	PF03638	Tesmin/TSO1-likeCXCdomain,cysteine-richdomain
TCRP1	8	0.000263860945281836	PF14944	TongueCancerChemotherapyResistantProtein1
TCTP	1	3.29826181602296e-05	PF00838	Translationallycontrolledtumourprotein
TEA	6	0.000197895708961377	PF01285	TEA/ATTSdomain
TEP1_N	1	3.29826181602296e-05	PF05386	TEP1N-terminaldomain
TERB2	2	6.59652363204591e-05	PF15101	Telomere-associatedproteinTERB2
TERF2_RBM	1	3.29826181602296e-05	PF16772	Telomericrepeat-bindingfactor2Rap1-bindingmotif
TFCD_C	4	0.000131930472640918	PF12612	TubulinfoldingcofactorDCterminal
TFIIA	1	3.29826181602296e-05	PF03153	TranscriptionfactorIIA,alpha/betasubunit
TFIIA_gamma_C	1	3.29826181602296e-05	PF02751	TranscriptioninitiationfactorIIA,gammasubunit
TFIIA_gamma_N	1	3.29826181602296e-05	PF02268	TranscriptioninitiationfactorIIA,gammasubunit,helicaldomain
TFIIB	6	0.000197895708961377	PF00382	TranscriptionfactorTFIIBrepeat
TFIID-18kDa	2	6.59652363204591e-05	PF02269	TranscriptioninitiationfactorIID,18kDsubunit
TFIID_20kDa	3	9.89478544806887e-05	PF03847	TranscriptioninitiationfactorTFIIDsubunitA
TFIID_30kDa	1	3.29826181602296e-05	PF03540	TranscriptioninitiationfactorTFIID23-30kDasubunit
TFIIE_beta	4	0.000131930472640918	PF02186	TFIIEbetasubunitcoredomain
TFIIF_alpha	1	3.29826181602296e-05	PF05793	TranscriptioninitiationfactorIIF,alphasubunit(TFIIF-alpha)
TFIIF_beta	3	9.89478544806887e-05	PF02270	TFIIF,betasubunitHTHdomain
TFIIIC_delta	1	3.29826181602296e-05	PF12657	TranscriptionfactorIIICsubunitdeltaN-term
TFIIS_C	5	0.000164913090801148	PF01096	TranscriptionfactorS-II(TFIIS)
TFIIS_M	3	9.89478544806887e-05	PF07500	TranscriptionfactorS-II(TFIIS),centraldomain
TFR_dimer	2	6.59652363204591e-05	PF04253	Transferrinreceptor-likedimerisationdomain
TF_AP-2	3	9.89478544806887e-05	PF03299	TranscriptionfactorAP-2
TF_Zn_Ribbon	7	0.000230878327121607	PF08271	TFIIBzinc-binding
TGF_beta	12	0.000395791417922755	PF00019	Transforminggrowthfactorbetalikedomain
TGF_beta_GS	8	0.000263860945281836	PF08515	TransforminggrowthfactorbetatypeIGS-motif
TGFb_propeptide	18	0.000593687126884132	PF00688	TGF-betapropeptide
TGS	8	0.000263860945281836	PF02824	TGSdomain
TGT	1	3.29826181602296e-05	PF01702	QueuinetRNA-ribosyltransferase
TH1	1	3.29826181602296e-05	PF04858	TH1protein
THAP	11	0.000362808799762525	PF05485	THAPdomain
THEG	2	6.59652363204591e-05	PF14912	Testicularhaploidexpressedrepeat
THF_DHG_CYH	8	0.000263860945281836	PF00763	Tetrahydrofolatedehydrogenase/cyclohydrolase,catalyticdomain
THF_DHG_CYH_C	5	0.000164913090801148	PF02882	Tetrahydrofolatedehydrogenase/cyclohydrolase,NAD(P)-bindingdomain
THOC2_N	3	9.89478544806887e-05	PF16134	THOcomplexsubunit2N-terminus
THRAP3_BCLAF1	3	9.89478544806887e-05	PF15440	THRAP3/BCLAF1family
THUMP	2	6.59652363204591e-05	PF02926	THUMPdomain
TIG	32	0.00105544378112735	PF01833	IPT/TIGdomain
TIL	12	0.000395791417922755	PF01826	TrypsinInhibitorlikecysteinerichdomain
TILa	4	0.000131930472640918	PF12714	TILadomain
TIMP	4	0.000131930472640918	PF00965	Tissueinhibitorofmetalloproteinase
TIP120	1	3.29826181602296e-05	PF08623	TATA-bindingproteininteracting(TIP20)
TIP49	2	6.59652363204591e-05	PF06068	TIP49P-loopdomain
TIR	3	9.89478544806887e-05	PF01582	TIRdomain
TK	2	6.59652363204591e-05	PF00265	Thymidinekinase
TLD	3	9.89478544806887e-05	PF07534	TLD
TLE_N	6	0.000197895708961377	PF03920	Groucho/TLEN-terminalQ-richdomain
TLV_coat	2	6.59652363204591e-05	PF00429	ENVpolyprotein(coatpolyprotein)
TM2	1	3.29826181602296e-05	PF05154	TM2domain
TMC	4	0.000131930472640918	PF07810	TMCdomain
TMCCDC2	1	3.29826181602296e-05	PF15844	Transmembraneandcoiled-coildomain-containingprotein2
TMEM100	2	6.59652363204591e-05	PF16311	Transmembraneprotein100
TMEM107	1	3.29826181602296e-05	PF14995	Transmembraneprotein
TMEM117	13	0.000428774036082984	PF15113	TMEM117proteinfamily
TMEM131_like	5	0.000164913090801148	PF12371	Transmembraneprotein131-like
TMEM132	3	9.89478544806887e-05	PF16070	Transmembraneproteinfamily132
TMEM132D_C	3	9.89478544806887e-05	PF15706	Matureoligodendrocytetransmembraneprotein,TMEM132D,C-term
TMEM132D_N	4	0.000131930472640918	PF15705	Matureoligodendrocytetransmembraneprotein,TMEM132D,N-term
TMEM135_C_rich	21	0.000692634981364821	PF15982	N-terminalcysteine-richregionofTransmembraneprotein135
TMEM141	1	3.29826181602296e-05	PF15110	TMEM141proteinfamily
TMEM156	1	3.29826181602296e-05	PF15106	TMEM156proteinfamily
TMEM169	2	6.59652363204591e-05	PF15052	TMEM169proteinfamily
TMEM189_B_dmain	9	0.000296843563442066	PF10520	BdomainofTMEM189,localisationdomain
TMEM219	5	0.000164913090801148	PF14940	Transmembrane219
TMEM223	3	9.89478544806887e-05	PF14640	Transmembraneprotein223
TMEM232	1	3.29826181602296e-05	PF15877	Transmembraneproteinfamily232
TMEM40	1	3.29826181602296e-05	PF15817	Transmembraneprotein40family
TMEM43	1	3.29826181602296e-05	PF07787	Transmembraneprotein43
TMEM51	1	3.29826181602296e-05	PF15345	Transmembraneprotein51
TMEM52	4	0.000131930472640918	PF14979	Transmembrane52
TMF_DNA_bd	2	6.59652363204591e-05	PF12329	TATAelementmodulatoryfactor1DNAbinding
TMF_TATA_bd	1	3.29826181602296e-05	PF12325	TATAelementmodulatoryfactor1TATAbinding
TMPIT	22	0.00072561759952505	PF07851	TMPIT-likeprotein
TNF	3	9.89478544806887e-05	PF00229	TNF(TumourNecrosisFactor)family
TNFR_c6	11	0.000362808799762525	PF00020	TNFR/NGFRcysteine-richregion
TNRC6-PABC_bdg	6	0.000197895708961377	PF16608	TNRC6-PABCbindingdomain
TOH_N	1	3.29826181602296e-05	PF12549	TyrosinehydroxylaseNterminal
TOPRIM_C	10	0.000329826181602296	PF16898	C-terminalassociateddomainofTOPRIM
TORC_C	4	0.000131930472640918	PF12886	TransducerofregulatedCREBactivity,Cterminus
TORC_M	6	0.000197895708961377	PF12885	TransducerofregulatedCREBactivitymiddledomain
TORC_N	5	0.000164913090801148	PF12884	TransducerofregulatedCREBactivity,Nterminus
TP6A_N	1	3.29826181602296e-05	PF04406	TypeIIBDNAtopoisomerase
TPD	2	6.59652363204591e-05	PF14811	ProteinofunknownfunctionTPDsequence-motif
TPD52	3	9.89478544806887e-05	PF04201	TumourproteinD52family
TPH	2	6.59652363204591e-05	PF13868	Trichohyalin-plectin-homologydomain
TPKR_C2	3	9.89478544806887e-05	PF16920	Tyrosine-proteinkinasereceptorC2Ig-likedomain
TPK_catalytic	3	9.89478544806887e-05	PF04263	Thiaminpyrophosphokinase,catalyticdomain
TPMT	1	3.29826181602296e-05	PF05724	ThiopurineS-methyltransferase(TPMT)
TPP_enzyme_C	3	9.89478544806887e-05	PF02775	Thiaminepyrophosphateenzyme,C-terminalTPPbindingdomain
TPP_enzyme_M	4	0.000131930472640918	PF00205	Thiaminepyrophosphateenzyme,centraldomain
TPP_enzyme_N	4	0.000131930472640918	PF02776	Thiaminepyrophosphateenzyme,N-terminalTPPbindingdomain
TPR_1	22	0.00072561759952505	PF00515	Tetratricopeptiderepeat
TPR_10	7	0.000230878327121607	PF13374	Tetratricopeptiderepeat
TPR_11	14	0.000461756654243214	PF13414	TPRrepeat
TPR_12	30	0.000989478544806887	PF13424	Tetratricopeptiderepeat
TPR_16	34	0.0011214090174478	PF13432	Tetratricopeptiderepeat
TPR_19	4	0.000131930472640918	PF14559	Tetratricopeptiderepeat
TPR_2	20	0.000659652363204591	PF07719	Tetratricopeptiderepeat
TPR_21	1	3.29826181602296e-05	PF09976	Tetratricopeptiderepeat-likedomain
TPR_6	5	0.000164913090801148	PF13174	Tetratricopeptiderepeat
TPR_7	6	0.000197895708961377	PF13176	Tetratricopeptiderepeat
TPR_8	80	0.00263860945281836	PF13181	Tetratricopeptiderepeat
TPT	13	0.000428774036082984	PF03151	Triose-phosphateTransporterfamily
TPX2	2	6.59652363204591e-05	PF06886	TargetingproteinforXklp2(TPX2)
TPX2_importin	3	9.89478544806887e-05	PF12214	Cellcycleregulatedmicrotubuleassociatedprotein
TRAF_BIRC3_bd	1	3.29826181602296e-05	PF16673	TNFreceptor-associatedfactorBIRC3bindingdomain
TRAM	11	0.000362808799762525	PF01938	TRAMdomain
TRAM1	8	0.000263860945281836	PF08390	TRAM1-likeprotein
TRAM_LAG1_CLN8	23	0.00075860021768528	PF03798	TLCdomain
TRAP-gamma	2	6.59652363204591e-05	PF07074	Translocon-associatedprotein,gammasubunit(TRAP-gamma)
TRAPP	1	3.29826181602296e-05	PF04051	Transportproteinparticle(TRAPP)component
TRAPPC-Trs85	2	6.59652363204591e-05	PF12739	ER-GolgitraffickingTRAPPIcomplex85kDasubunit
TRAPPC10	1	3.29826181602296e-05	PF12584	Traffickingproteinparticlecomplexsubunit10,TRAPPC10
TRAPPC9-Trs120	12	0.000395791417922755	PF08626	TransportproteinTrs120orTRAPPC9,TRAPPIIcomplexsubunit
TRAP_alpha	3	9.89478544806887e-05	PF03896	Translocon-associatedprotein(TRAP),alphasubunit
TRAP_beta	1	3.29826181602296e-05	PF05753	Translocon-associatedproteinbeta(TRAPB)
TRAUB	2	6.59652363204591e-05	PF08164	Apoptosis-antagonizingtranscriptionfactor,C-terminal
