Pfam_name	Pfam_description	freq	freq1
CCDC50_N	Coiled-coildomain-containingprotein50N-terminus	1	4.95294700346706e-05
Codanin-1_C	Codanin-1C-terminus	1	4.95294700346706e-05
CKAP2_C	Cytoskeleton-associatedprotein2C-terminus	2	9.90589400693413e-05
AJAP1_PANP_C	AJAP1/PANPC-terminus	2	9.90589400693413e-05
ALS2CR8	Amyotrophiclateralsclerosis2chromosomalregioncandidategene8	1	4.95294700346706e-05
INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45C-terminus	12	0.000594353640416047
SLAIN	SLAINmotif-containingfamily	2	9.90589400693413e-05
P33MONOX	P33mono-oxygenase	1	4.95294700346706e-05
RNF111_N	E3ubiquitin-proteinligaseArkadiaN-terminus	2	9.90589400693413e-05
AKAP2_C	A-kinaseanchorprotein2C-terminus	4	0.000198117880138683
IFT43	Intraflagellartransportprotein43	1	4.95294700346706e-05
LIN37	LIN37	1	4.95294700346706e-05
SPACA7	Spermacrosome-associatedprotein7	1	4.95294700346706e-05
CEP170_C	CEP170C-terminus	2	9.90589400693413e-05
ALMS_motif	ALMSmotif	3	0.000148588410104012
VAD1-2	VitaminA-deficiency(VAD)ratmodelsignalling	1	4.95294700346706e-05
HYLS1_C	Hydrolethalussyndromeprotein1C-terminus	1	4.95294700346706e-05
JSRP	Junctionalsarcoplasmicreticulumprotein	1	4.95294700346706e-05
HEXIM	Hexamethylenebis-acetamide-inducibleprotein	2	9.90589400693413e-05
PRAP	Proline-richacidicprotein1,pregnancy-specificuterine	2	9.90589400693413e-05
FRG2	Facioscapulohumeralmusculardystrophycandidate2	3	0.000148588410104012
MDFI	MyoDfamilyinhibitor	3	0.000148588410104012
Lbh	Cardiactranscriptionfactorregulator,Developmentalprotein	3	0.000148588410104012
Bclt	PutativeBcl-2likeproteinoftestis	1	4.95294700346706e-05
RHINO	RAD9,RAD1,HUS1-interactingnuclearorphanprotein	1	4.95294700346706e-05
RAM	mRNAcapmethylation,RNMT-activatingminiprotein	1	4.95294700346706e-05
ATAD4	ATPasefamilyAAAdomaincontaining4	2	9.90589400693413e-05
PMSI1	Proteinmissingininfertilesperm1,putative	1	4.95294700346706e-05
Ashwin	Developmentalprotein	1	4.95294700346706e-05
TALPID3	Hedgehogsignallingtarget	1	4.95294700346706e-05
MRI	Modulatorofretrovirusinfection	1	4.95294700346706e-05
TEX15	Testisexpressedsequence15	1	4.95294700346706e-05
Tankyrase_bdg_C	TankyrasebindingproteinCterminaldomain	2	9.90589400693413e-05
GCOM2	PutativeGRINL1Bcomplexlocusprotein2	2	9.90589400693413e-05
SIT	SHP2-interactingtransmembraneadaptorprotein,SIT	3	0.000148588410104012
TP53IP5	Cellulartumourantigenp53-inducible5	1	4.95294700346706e-05
LIME1	Lck-interactingtransmembraneadapter1	2	9.90589400693413e-05
TAF1D	TATAbox-bindingprotein-associatedfactor1D	1	4.95294700346706e-05
AIB	AurorakinaseAandnineininteractingprotein	1	4.95294700346706e-05
CAAP1	Caspaseactivityandapoptosisinhibitor1	1	4.95294700346706e-05
Auts2	Autismsusceptibilitygene2protein	3	0.000148588410104012
Vasculin	VascularproteinfamilyVasculin-like1	2	9.90589400693413e-05
TPIP1	p53-regulatedapoptosis-inducingprotein1	1	4.95294700346706e-05
Afaf	Acrosomeformation-associatedfactor	1	4.95294700346706e-05
COPR5	CooperatorofPRMT5family	1	4.95294700346706e-05
SLX9	RibosomebiogenesisproteinSLX9	1	4.95294700346706e-05
FAM212	FAM212family	2	9.90589400693413e-05
DEPP	Decidualproteininducedbyprogesteronefamily	1	4.95294700346706e-05
FAM217	FAM217family	2	9.90589400693413e-05
TMEM51	Transmembraneprotein51	1	4.95294700346706e-05
ARGLU	Arginineandglutamate-rich1	1	4.95294700346706e-05
PAG	Phosphoproteinassociatedwithglycosphingolipid-enriched	1	4.95294700346706e-05
GEMIN8	GeminiofCajalbodies-associatedprotein8	1	4.95294700346706e-05
DCA16	DDB1-andCUL4-associatedfactor16	1	4.95294700346706e-05
ETAA1	Ewing'stumour-associatedantigen1homologue	1	4.95294700346706e-05
JCAD	Junctionalproteinassociatedwithcoronaryarterydisease	1	4.95294700346706e-05
K1377	Susceptibilitytomonomelicamyotrophy	1	4.95294700346706e-05
HECA	Headcaseproteinfamilyhomologue	1	4.95294700346706e-05
KAAG1	Kidney-associatedantigen1	1	4.95294700346706e-05
Chisel	Stretch-responsivesmallskeletalmuscleXprotein,Chisel	1	4.95294700346706e-05
SPR1	Psoriasissusceptibilitylocus2	1	4.95294700346706e-05
SEEK1	Psoriasissusceptibility1candidate1	1	4.95294700346706e-05
TSKS	Testis-specificserinekinasesubstrate	1	4.95294700346706e-05
CDV3	Carnitinedeficiency-associatedprotein3	1	4.95294700346706e-05
Apelin	APJendogenousligand	1	4.95294700346706e-05
RIC3	Resistancetoinhibitorsofcholinesterasehomologue3	1	4.95294700346706e-05
Enamelin	Enamelin	1	4.95294700346706e-05
DUF4596	Domainofunknownfunction(DUF4596)	3	0.000148588410104012
PAXIP1_C	PAXIP1-associated-protein-1CtermPTIPbindingprotein	2	9.90589400693413e-05
PNRC	Proline-richnuclearreceptorcoactivatormotif	2	9.90589400693413e-05
DUF4597	Domainofunknownfunction(DUF4597)	1	4.95294700346706e-05
CABS1	Calcium-bindingandspermatid-specificprotein1	1	4.95294700346706e-05
BioT2	SpermatogenesisfamilyBioT2	1	4.95294700346706e-05
KIAA1328	UncharacterisedproteinKIAA1328	1	4.95294700346706e-05
DUF4598	Domainofunknownfunction(DUF4598)	1	4.95294700346706e-05
DUF4599	Domainofunknownfunction(DUF4599)	11	0.000544824170381377
DUF4600	Domainofunknownfunction(DUF4600)	2	9.90589400693413e-05
DUF4601	Domainofunknownfunction(DUF4601)	1	4.95294700346706e-05
CCDC71L	Coiled-coildomain-containingprotein71L	2	9.90589400693413e-05
DUF4602	Domainofunknownfunction(DUF4602)	1	4.95294700346706e-05
DUF4603	Domainofunknownfunction(DUF4603)	1	4.95294700346706e-05
DUF4604	Domainofunknownfunction(DUF4604)	1	4.95294700346706e-05
DUF4605	Domainofunknownfunction(DUF4605)	2	9.90589400693413e-05
DUF4606	Domainofunknownfunction(DUF4606)	1	4.95294700346706e-05
DUF4607	Domainofunknownfunction(DUF4607)	1	4.95294700346706e-05
DUF4609	Domainofunknownfunction(DUF4609)	1	4.95294700346706e-05
TMEM237	Transmembraneprotein237	1	4.95294700346706e-05
PAXX	PAXX,PAralogofXRCC4andXLF,alsocalledC9orf142	1	4.95294700346706e-05
SARG	Specificallyandrogen-regulatedgeneprotein	2	9.90589400693413e-05
Tantalus	DrosophilaTantalus-like	2	9.90589400693413e-05
DUF4611	Domainofunknownfunction(DUF4611)	1	4.95294700346706e-05
FAM117	ProteinFamilyFAM117	3	0.000148588410104012
DUF4612	Domainofunknownfunction(DUF4612)	1	4.95294700346706e-05
WDCP	WDrepeatandcoiled-coil-containingproteinfamily	1	4.95294700346706e-05
DUF4614	Domainofunknownfunction(DUF4614)	1	4.95294700346706e-05
Joubert	Joubertsyndrome-associated	1	4.95294700346706e-05
DUF4615	Domainofunknownfunction(DUF4615)	1	4.95294700346706e-05
DUF4616	Domainofunknownfunction(DUF4616)	1	4.95294700346706e-05
DUF4617	Domainofunknownfunction(DUF4617)	1	4.95294700346706e-05
FAM60A	ProteinFamilyFAM60A	1	4.95294700346706e-05
DUF4618	Domainofunknownfunction(DUF4618)	1	4.95294700346706e-05
DUF4619	Domainofunknownfunction(DUF4619)	1	4.95294700346706e-05
DUF4620	Domainofunknownfunction(DUF4620)	1	4.95294700346706e-05
TEX33	Testis-expressedsequence33proteinfamily	1	4.95294700346706e-05
PH_8	Pleckstrinhomologydomain	4	0.000198117880138683
PH_9	Pleckstrinhomologydomain	10	0.000495294700346706
Nse4-Nse3_bdg	BindingdomainofNse4/EID3toNse3-MAGE	2	9.90589400693413e-05
LNP1	LeukemiaNUP98fusionpartner1	1	4.95294700346706e-05
FLYWCH_N	FLYWCH-typezincfinger-containingprotein	2	9.90589400693413e-05
ODAM	Odontogenicameloblast-associatedfamily	1	4.95294700346706e-05
S100PBPR	S100P-bindingprotein	1	4.95294700346706e-05
DUF4628	Domainofunknownfunction(DUF4628)	2	9.90589400693413e-05
TMEM190	Transmembraneprotein190	1	4.95294700346706e-05
MRP-S31	Mitochondrial28SribosomalproteinS31	1	4.95294700346706e-05
FAM104	Family104	2	9.90589400693413e-05
UNC119_bdg	UNC119-bindingproteinC5orf30homologue	1	4.95294700346706e-05
NYAP_N	Neuronaltyrosine-phosphorylatedphosphoinositide-3-kinaseadapter	3	0.000148588410104012
THRAP3_BCLAF1	THRAP3/BCLAF1family	3	0.000148588410104012
ARHGEF5_35	Rhoguaninenucleotideexchangefactor5/35	2	9.90589400693413e-05
DUF4629	Domainofunknownfunction(DUF4629)	1	4.95294700346706e-05
DUF4630	Domainofunknownfunction(DUF4630)	1	4.95294700346706e-05
TMEM247	Transmembraneprotein247	1	4.95294700346706e-05
Retinal	Retinalprotein	1	4.95294700346706e-05
CCDC154	Coiled-coildomain-containingprotein154	1	4.95294700346706e-05
DUF4632	Domainofunknownfunction(DUF4632)	1	4.95294700346706e-05
NYAP_C	Neuronaltyrosine-phosphorylatedphosphoinositide-3-kinaseadapter	2	9.90589400693413e-05
Pilt	ProteinincorporatedlaterintoTightJunctions	1	4.95294700346706e-05
LAMTOR	Lateendosomal/lysosomaladaptorandMAPKandMTORactivator	1	4.95294700346706e-05
Pro-rich_19	Proline-rich19	1	4.95294700346706e-05
Barttin	Barttersyndrome,infantile,withsensorineuraldeafness(Barttin)	1	4.95294700346706e-05
DUF4633	Domainofunknownfunction(DUF4633)	1	4.95294700346706e-05
DUF4634	Domainofunknownfunction(DUF4634)	1	4.95294700346706e-05
DUF4635	Domainofunknownfunction(DUF4635)	1	4.95294700346706e-05
SGIII	Secretogranin-3	1	4.95294700346706e-05
DUF4636	Domainofunknownfunction(DUF4636)	1	4.95294700346706e-05
Sec5	ExocystcomplexcomponentSec5	1	4.95294700346706e-05
DUF4637	Domainofunknownfunction(DUF4637)	1	4.95294700346706e-05
TMEM171	Transmembraneproteinfamily171	1	4.95294700346706e-05
DUF4638	Domainofunknownfunction(DUF4638)	1	4.95294700346706e-05
PCNP	PEST,proteolyticsignal-containingnuclearproteinfamily	1	4.95294700346706e-05
UPF0444	TransmembraneproteinC12orf23,UPF0444	1	4.95294700346706e-05
SAP25	HistonedeacetylasecomplexsubunitSAP25	1	4.95294700346706e-05
SMAP	Smallacidicproteinfamily	3	0.000148588410104012
LKAAEAR	FamilyofunknownfunctionwithLKAAEARmotif	1	4.95294700346706e-05
DUF4639	Domainofunknownfunction(DUF4639)	1	4.95294700346706e-05
DUF4640	Domainofunknownfunction(DUF4640)	1	4.95294700346706e-05
CCER1	Coiled-coildomain-containingglutamate-richproteinfamily1	1	4.95294700346706e-05
DUF4641	Domainofunknownfunction(DUF4641)	3	0.000148588410104012
DUF4642	Domainofunknownfunction(DUF4642)	1	4.95294700346706e-05
DUF4643	Domainofunknownfunction(DUF4643)	1	4.95294700346706e-05
DUF4644	Domainofunknownfunction(DUF4644)	1	4.95294700346706e-05
FAM220	FAM220family	1	4.95294700346706e-05
DUF4645	Domainofunknownfunction(DUF4645)	1	4.95294700346706e-05
CTC1	CST,telomeremaintenance,complexsubunitCTC1	1	4.95294700346706e-05
Ten1_2	Telomere-capping,CSTcomplexsubunit	2	9.90589400693413e-05
Nbas_N	Neuroblastoma-amplifiedsequence,Nterminal	1	4.95294700346706e-05
SRCR_2	Scavengerreceptorcysteine-richdomain	7	0.000346706290242694
SNAPc19	snRNA-activatingproteincomplexsubunit19,SNAPcsubunit19	1	4.95294700346706e-05
Dendrin	NephrinandCD2AP-bindingprotein,Dendrin	1	4.95294700346706e-05
Peptidase_C98	Ubiquitin-specificpeptidase-like,SUMOisopeptidase	1	4.95294700346706e-05
MDM1	NuclearproteinMDM1	1	4.95294700346706e-05
MPLKIP	M-phase-specificPLK1-interactingprotein	1	4.95294700346706e-05
PPP1R35_C	Proteinphosphatase1regulatorysubunit35C-terminus	1	4.95294700346706e-05
DUF4647	Domainofunknownfunction(DUF4647)	1	4.95294700346706e-05
DUF4648	Domainofunknownfunction(DUF4648)	1	4.95294700346706e-05
OCC1	OCC1family	1	4.95294700346706e-05
NAAA-beta	betasubunitofN-acylethanolamine-hydrolyzingacidamidase	2	9.90589400693413e-05
DUF4650	Domainofunknownfunction(DUF4650)	1	4.95294700346706e-05
CENP-W	CENP-Wprotein	1	4.95294700346706e-05
CENP-T_C	CentromerekinetochorecomponentCENP-Thistonefold	14	0.000693412580485389
CAF-1_p60_C	Chromatinassemblyfactorcomplex1subunitp60,C-terminal	1	4.95294700346706e-05
RBM39linker	linkerbetweenRRM2andRRM3domainsinRBM39protein	2	9.90589400693413e-05
CAF1-p150_C2	CAF1complexsubunitp150,regionbindingtoCAF1-p60atC-term	1	4.95294700346706e-05
DUF4653	Domainofunknownfunction(DUF4653)	1	4.95294700346706e-05
C1ORF64	Steroidreceptor-associatedandregulatedprotein	1	4.95294700346706e-05
DUF4655	Domainofunknownfunction(DUF4655)	1	4.95294700346706e-05
PGC7_Stella	PGC7/Stella/Dppa3domain	3	0.000148588410104012
Draxin	Draxin	1	4.95294700346706e-05
DUF4656	Domainofunknownfunction(DUF4656)	1	4.95294700346706e-05
DUF4657	Domainofunknownfunction(DUF4657)	1	4.95294700346706e-05
TEX19	Testis-expressedprotein19	1	4.95294700346706e-05
FSIP1	FSIP1family	1	4.95294700346706e-05
DUF4658	Domainofunknownfunction(DUF4658)	1	4.95294700346706e-05
Zwint	ZW10interactor	1	4.95294700346706e-05
CAF1-p150_N	CAF1complexsubunitp150,regionbindingtoPCNA	1	4.95294700346706e-05
DUF4659	Domainofunknownfunction(DUF4659)	2	9.90589400693413e-05
DUF4660	Domainofunknownfunction(DUF4660)	1	4.95294700346706e-05
DUF4661	Domainofunknownfunction(DUF4661)	1	4.95294700346706e-05
DUF4662	Domainofunknownfunction(DUF4662)	1	4.95294700346706e-05
WHIM1	WSTF,HB1,Itc1p,MBD9motif1	5	0.000247647350173353
WSD	Williams-BeurensyndromeDDT(WSD),D-TOXEmotif	5	0.000247647350173353
Lebercilin	CiliaryproteincausingLebercongenitalamaurosisdisease	2	9.90589400693413e-05
CENP-C_mid	CentromereassemblycomponentCENP-CmiddleDNMT3B-bindingregion	1	4.95294700346706e-05
PROL5-SMR	Proline-richsubmaxillaryglandandrogen-regulatedfamily	3	0.000148588410104012
CENP_C_N	KinetochoreassemblysubunitCENP-CN-terminal	1	4.95294700346706e-05
CT47	Cancer/testisgenefamily47	15	0.000742942050520059
CC2D2AN-C2	CC2D2AN-terminalC2domain	1	4.95294700346706e-05
CEP76-C2	CEP76C2domain	1	4.95294700346706e-05
CENP-S	CENP-Sprotein	2	9.90589400693413e-05
Tox-GHH	GHHsignaturecontainingHNH/EndoVIIsuperfamilynucleasetoxin	4	0.000198117880138683
CF222	C6orf222,uncharacterisedfamily	1	4.95294700346706e-05
SPATA3	Spermatogenesis-associatedprotein3family	1	4.95294700346706e-05
zf-CCCH_3	Zinc-fingercontainingfamily	5	0.000247647350173353
TMEM252	Transmembraneprotein252family	1	4.95294700346706e-05
FAM184	Familywithsequencesimilarity184,AandB	2	9.90589400693413e-05
HGAL	Germinalcenter-associatedlymphoma	2	9.90589400693413e-05
GDWWSH	ProteinofunknownfunctionwithmotifGDWWSH	1	4.95294700346706e-05
DUF4663	Domainofunknownfunction(DUF4663)	1	4.95294700346706e-05
CCDC24	Coiled-coildomain-containingprotein24family	1	4.95294700346706e-05
Spem1	Spermatidmaturationprotein1	3	0.000148588410104012
PRR18	Proline-richproteinfamily18	1	4.95294700346706e-05
Mucin15	Cell-membraneassociatedMucin15	1	4.95294700346706e-05
Ciart	Circadian-associatedtranscriptionalrepressor	1	4.95294700346706e-05
CCDC23	Coiled-coildomain-containingprotein23	1	4.95294700346706e-05
CLLAC	CLLAC-motifcontainingdomain	1	4.95294700346706e-05
S6OS1	Six6oppositestrandtranscript1family	1	4.95294700346706e-05
CEND1	Cellcycleexitandneuronaldifferentiationprotein1	1	4.95294700346706e-05
SPICE	Centrioleduplicationandmitoticchromosomecongression	1	4.95294700346706e-05
DUF4665	Domainofunknownfunction(DUF4665)	1	4.95294700346706e-05
OFCC1	Orofacialcleft1candidategene1protein	1	4.95294700346706e-05
LAX	LymphocyteactivationfamilyX	1	4.95294700346706e-05
Mustang	Musculoskeletal,temporallyactivated-embryonicnuclearprotein1	3	0.000148588410104012
TDRP	Testisdevelopment-relatedprotein	1	4.95294700346706e-05
AROS	ActiveregulatorofSIRT1,or40SribosomalproteinS19-binding1	1	4.95294700346706e-05
GGN	Gametogenetin	1	4.95294700346706e-05
LYRIC	Lysine-richCEACAM1co-isolatedproteinfamily	1	4.95294700346706e-05
NRIP1_repr_1	Nuclearreceptor-interactingprotein1repression1	1	4.95294700346706e-05
NRIP1_repr_2	Nuclearreceptor-interactingprotein1repression2	1	4.95294700346706e-05
NRIP1_repr_3	Nuclearreceptor-interactingprotein1repression3	1	4.95294700346706e-05
NRIP1_repr_4	Nuclearreceptor-interactingprotein1repression4	1	4.95294700346706e-05
PPP1R32	Proteinphosphatase1regulatorysubunit32	1	4.95294700346706e-05
NKAP	NF-kappa-B-activatingprotein	2	9.90589400693413e-05
Med26_C	Mediatorcomplexsubunit26C-terminal	1	4.95294700346706e-05
Med26_M	Mediatorcomplexsubunit26middledomain	2	9.90589400693413e-05
HERV-K_REC	Rec(regulatorofexpressionencodedbycorf)ofHERV-K-113	1	4.95294700346706e-05
RAD51_interact	RAD51interactingmotif	2	9.90589400693413e-05
HPS6	Hermansky-Pudlaksyndrome6protein	1	4.95294700346706e-05
LAT2	LinkerforactivationofT-cellsfamilymember2	1	4.95294700346706e-05
TMEM132D_N	Matureoligodendrocytetransmembraneprotein,TMEM132D,N-term	5	0.000247647350173353
TMEM132D_C	Matureoligodendrocytetransmembraneprotein,TMEM132D,C-term	5	0.000247647350173353
MCCD1	Mitochondrialcoiled-coildomainprotein1	1	4.95294700346706e-05
PRR20	Proline-richproteinfamily20	4	0.000198117880138683
DUF4670	Domainofunknownfunction(DUF4670)	1	4.95294700346706e-05
DUF4671	Domainofunknownfunction(DUF4671)	1	4.95294700346706e-05
ILEI	Interleukin-likeEMTinducer	7	0.000346706290242694
NPAT_C	NPATCterminus	1	4.95294700346706e-05
PTPRCAP	ProteintyrosinephosphatasereceptortypeC-associated	1	4.95294700346706e-05
PAF	PCNA-associatedfactorhistonelikedomain	2	9.90589400693413e-05
PCM1_C	Pericentriolarmaterial1Cterminus	1	4.95294700346706e-05
MNR	Proteinmoonraker	1	4.95294700346706e-05
DUF4674	Domainofunknownfunction(DUF4674)	1	4.95294700346706e-05
DUF4675	Domainofunknownfunction(DUF4675)	1	4.95294700346706e-05
ANXA2R	Annexin-2receptor	1	4.95294700346706e-05
FAM153	FAM153family	3	0.000148588410104012
TMEM119	TMEM119family	1	4.95294700346706e-05
RCDG1	Renalcancerdifferentiationgene1protein	1	4.95294700346706e-05
DUF4677	Domainofunknownfunction(DUF4677)	1	4.95294700346706e-05
DUF4678	Domainofunknownfunction(DUF4678)	1	4.95294700346706e-05
DUF4679	Domainofunknownfunction(DUF4679)	1	4.95294700346706e-05
ALS2CR11	Amyotrophiclateralsclerosis2candidate11	1	4.95294700346706e-05
DUF4680	Domainofunknownfunction(DUF4680)	1	4.95294700346706e-05
DUF4681	Domainofunknownfunction(DUF4681)	1	4.95294700346706e-05
DUF4682	Domainofunknownfunction(DUF4682)	2	9.90589400693413e-05
MIIP	Migrationandinvasion-inhibitory	1	4.95294700346706e-05
DUF4683	Domainofunknownfunction(DUF4683)	3	0.000148588410104012
DUF4684	Domainofunknownfunction(DUF4684)	1	4.95294700346706e-05
DUF4685	Domainofunknownfunction(DUF4685)	2	9.90589400693413e-05
TSNAXIP1_N	Translin-associatedfactorX-interactingN-terminus	3	0.000148588410104012
PPP1R26_N	Proteinphosphatase1regulatorysubunit26N-terminus	1	4.95294700346706e-05
LRIF1	Ligand-dependentnuclearreceptor-interactingfactor1	1	4.95294700346706e-05
DUF4686	Domainofunknownfunction(DUF4686)	1	4.95294700346706e-05
SPATA1_C	Spermatogenesis-associatedC-terminus	1	4.95294700346706e-05
UPF0492	UncharacterizedproteinfamilyUPF0492	1	4.95294700346706e-05
AP1AR	AP-1complex-associatedregulatoryprotein	1	4.95294700346706e-05
TMEM215	TMEM215family	1	4.95294700346706e-05
DUF4687	Domainofunknownfunction(DUF4687)	1	4.95294700346706e-05
CCSAP	Centriole,ciliaandspindle-associated	1	4.95294700346706e-05
MRNIP	MRN-interactingprotein	1	4.95294700346706e-05
UBZ_FAAP20	Ubiquitin-bindingzinc-finger	1	4.95294700346706e-05
FANCA_interact	FAAP20FANCAinteractiondomain	1	4.95294700346706e-05
DUF4688	Domainofunknownfunction(DUF4688)	1	4.95294700346706e-05
BLOC1S3	Biogenesisoflysosome-relatedorganellescomplex1subunit3	1	4.95294700346706e-05
SPESP1	Spermequatorialsegmentprotein1	1	4.95294700346706e-05
DUF4689	Domainofunknownfunction(DUF4689)	1	4.95294700346706e-05
DUF4690	SmallNovelRichinCartilage	1	4.95294700346706e-05
Amelotin	Amelotin	1	4.95294700346706e-05
HRCT1	Histidine-richcarboxylterminusprotein1	1	4.95294700346706e-05
TMEM108	TMEM108family	1	4.95294700346706e-05
DLEU7	Leukemia-associatedprotein7	1	4.95294700346706e-05
IMUP	Immortalisationup-regulatedprotein	2	9.90589400693413e-05
DUF4691	Domainofunknownfunction(DUF4691)	1	4.95294700346706e-05
DUF4692	Regulatorofhumanerythroidcellexpansion(RHEX)	1	4.95294700346706e-05
DUF4693	Domainofunknownfunction(DUF4693)	1	4.95294700346706e-05
DUF4694	Domainofunknownfunction(DUF4694)	1	4.95294700346706e-05
DUF4695	Domainofunknownfunction(DUF4695)	1	4.95294700346706e-05
DUF4696	Domainofunknownfunction(DUF4696)	1	4.95294700346706e-05
CC190	Coiled-coildomain-containingprotein190	1	4.95294700346706e-05
DUF4698	Domainofunknownfunction(DUF4698)	1	4.95294700346706e-05
DUF4699	Domainofunknownfunction(DUF4699)	1	4.95294700346706e-05
IHO1	InteractorofHORMAD1protein1	1	4.95294700346706e-05
UPF0688	UPF0688family	1	4.95294700346706e-05
DUF4701	Domainofunknownfunction(DUF4701)	1	4.95294700346706e-05
DUF4702	Domainofunknownfunction(DUF4702)	1	4.95294700346706e-05
DUF4703	Domainofunknownfunction(DUF4703)	1	4.95294700346706e-05
PRR22	Proline-richproteinfamily22	1	4.95294700346706e-05
UNC80	CationchannelcomplexcomponentUNC80	1	4.95294700346706e-05
LRRC37	Leucine-richrepeat-containingprotein37family	4	0.000198117880138683
ASH	Abnormalspindle-likemicrocephaly-assoc'd,ASPM-SPD-2-Hydin	2	9.90589400693413e-05
GREB1	Generegulatedbyoestrogeninbreastcancer	2	9.90589400693413e-05
FSIP2	Fibroussheath-interactingprotein2	1	4.95294700346706e-05
GPS2_interact	G-proteinpathwaysuppressor2-interactingdomain	2	9.90589400693413e-05
